pride1830@yahoo.com,2023-04-22,2023-04-27,product_3,completed,49900,7,49846,RUB,Will,7,yandex-direct,cpc,campaign_1
deferred1849@gmail.com,2023-05-22,2023-05-23,product_1,in progress,9990,7,0,RUB,Anny,5,vk-ads,cpc,campaign_3
raised1815@protonmail.com,2023-07-15,2023-07-18,product_1,cancelled,9990,7,0,RUB,Will,5,yandex-direct,cpc,campaign_2
katrina1805@example.com,2023-05-30,2023-06-08,product_3,in progress,49900,5,0,RUB,John,7,facebook-ads,cpc,campaign_3
telecommunications2000@example.org,2023-04-18,2023-05-01,product_1,completed,9990,3,9932,RUB,Katy,9,yandex-direct,cpc,campaign_2
ticket1932@live.com,2023-08-09,2023-08-10,product_2,cancelled,18990,3,0,RUB,Anny,9,vk-ads,cpc,campaign_1
acting2033@outlook.com,2023-11-03,2023-11-03,product_3,cancelled,49900,5,0,RUB,Katy,8,facebook-ads,cpc,campaign_3
club1811@yahoo.com,2023-01-28,2023-01-28,product_3,cancelled,49900,7,0,RUB,Will,2,yandex-direct,cpc,campaign_2
involving1900@live.com,2023-07-19,2023-07-25,product_3,in progress,49900,7,0,RUB,John,10,yandex-direct,cpc,campaign_3
necessity1919@yahoo.com,2023-07-23,2023-08-02,product_4,in progress,89900,5,0,RUB,Anny,3,yandex-direct,cpc,campaign_1
forming2089@outlook.com,2023-11-23,2023-11-24,product_1,cancelled,9990,3,0,RUB,John,3,vk-ads,cpc,campaign_1
companion2065@example.org,2023-01-04,2023-01-17,product_1,in progress,9990,3,0,RUB,Katy,4,facebook-ads,cpc,campaign_1
live1928@outlook.com,2023-01-06,2023-01-15,product_2,cancelled,18990,7,0,RUB,Will,7,vk-ads,cpc,campaign_3
australia2092@yandex.com,2023-11-05,2023-11-07,product_4,in progress,89900,5,0,RUB,John,1,facebook-ads,cpc,campaign_1
munich1948@live.com,2023-12-23,2024-01-04,product_4,in progress,89900,3,0,RUB,Anny,1,facebook-ads,cpc,campaign_1
inspiration1872@example.com,2023-08-18,2023-08-27,product_1,in progress,9990,3,0,RUB,John,4,facebook-ads,cpc,campaign_2
hack2052@example.com,2023-03-22,2023-03-28,product_3,completed,49900,5,49830,RUB,John,5,yandex-direct,cpc,campaign_2
cabinet2063@yandex.com,2023-11-13,2023-11-25,product_4,completed,89900,3,89829,RUB,Anny,2,facebook-ads,cpc,campaign_3
workplace1892@yandex.com,2023-05-02,2023-05-05,product_2,cancelled,18990,3,0,RUB,Katy,8,vk-ads,cpc,campaign_1
such2097@yandex.com,2023-04-03,2023-04-15,product_3,completed,49900,3,49827,RUB,John,1,yandex-direct,cpc,campaign_1
transcription1857@gmail.com,2023-11-19,2023-11-20,product_4,completed,89900,7,89826,RUB,Katy,2,yandex-direct,cpc,campaign_2
witnesses1978@outlook.com,2023-03-13,2023-03-24,product_3,completed,49900,3,49825,RUB,Will,10,yandex-direct,cpc,campaign_3
preston2068@outlook.com,2023-08-14,2023-08-19,product_3,completed,49900,7,49824,RUB,Katy,4,vk-ads,cpc,campaign_1
acting2033@outlook.com,2023-02-17,2023-02-19,product_2,cancelled,18990,5,0,RUB,Anny,1,facebook-ads,cpc,campaign_3
film1928@live.com,2023-01-12,2023-01-26,product_2,cancelled,18990,7,0,RUB,Katy,2,vk-ads,cpc,campaign_2
sequence2014@yandex.com,2023-01-24,2023-02-06,product_2,cancelled,18990,7,0,RUB,Anny,3,vk-ads,cpc,campaign_2
annotated1823@live.com,2023-12-24,2024-01-02,product_3,completed,49900,3,49820,RUB,Will,6,vk-ads,cpc,campaign_3
academy1938@duck.com,2023-01-29,2023-01-31,product_1,completed,9990,7,9909,RUB,Anny,6,facebook-ads,cpc,campaign_2
gore2042@protonmail.com,2023-11-13,2023-11-27,product_4,cancelled,89900,5,0,RUB,Anny,6,yandex-direct,cpc,campaign_2
betting1947@yandex.com,2023-04-15,2023-04-17,product_2,cancelled,18990,3,0,RUB,Will,4,yandex-direct,cpc,campaign_3
highs1824@outlook.com,2023-05-03,2023-05-13,product_2,completed,18990,3,18906,RUB,Will,7,facebook-ads,cpc,campaign_3
gregory2076@live.com,2023-11-30,2023-12-02,product_1,completed,9990,7,9905,RUB,Katy,3,facebook-ads,cpc,campaign_1
underground1915@outlook.com,2023-04-19,2023-04-30,product_3,cancelled,49900,7,0,RUB,Katy,8,yandex-direct,cpc,campaign_3
builder2079@yandex.com,2023-07-14,2023-07-23,product_4,cancelled,89900,5,0,RUB,Katy,5,facebook-ads,cpc,campaign_2
electronics2079@live.com,2023-10-03,2023-10-13,product_2,cancelled,18990,5,0,RUB,John,4,yandex-direct,cpc,campaign_3
viewers1959@gmail.com,2023-09-02,2023-09-02,product_2,cancelled,18990,7,0,RUB,Katy,1,facebook-ads,cpc,campaign_1
secured2014@example.org,2023-02-07,2023-02-12,product_4,completed,89900,5,89810,RUB,Anny,6,facebook-ads,cpc,campaign_1
announces1876@live.com,2023-04-14,2023-04-27,product_1,cancelled,9990,3,0,RUB,Anny,8,facebook-ads,cpc,campaign_3
compliant1835@yahoo.com,2023-04-07,2023-04-20,product_1,cancelled,9990,7,0,RUB,John,4,facebook-ads,cpc,campaign_3
used2068@protonmail.com,2023-03-26,2023-03-29,product_2,completed,18990,3,18897,RUB,Katy,9,vk-ads,cpc,campaign_3
chancellor2025@outlook.com,2023-07-18,2023-07-25,product_1,completed,9990,5,9896,RUB,Will,3,yandex-direct,cpc,campaign_1
bracelets1911@gmail.com,2023-09-14,2023-09-19,product_3,cancelled,49900,7,0,RUB,John,2,yandex-direct,cpc,campaign_1
advertisements1902@protonmail.com,2023-04-20,2023-05-02,product_2,completed,18990,3,18894,RUB,John,3,vk-ads,cpc,campaign_2
software1898@protonmail.com,2023-01-30,2023-02-06,product_1,cancelled,9990,7,0,RUB,Will,2,yandex-direct,cpc,campaign_1
senior1991@duck.com,2023-04-29,2023-04-29,product_3,cancelled,49900,5,0,RUB,Will,8,facebook-ads,cpc,campaign_1
bookings1954@yandex.com,2023-03-14,2023-03-24,product_3,cancelled,49900,5,0,RUB,Will,2,vk-ads,cpc,campaign_2
spec2014@example.com,2023-01-06,2023-01-14,product_4,completed,89900,7,89800,RUB,Will,10,yandex-direct,cpc,campaign_1
opportunity1911@protonmail.com,2023-02-22,2023-02-28,product_2,in progress,18990,5,0,RUB,Katy,5,vk-ads,cpc,campaign_1
inspection1965@outlook.com,2023-07-27,2023-08-06,product_1,completed,9990,3,9888,RUB,Katy,2,yandex-direct,cpc,campaign_2
regulation1966@example.com,2023-05-22,2023-05-27,product_3,cancelled,49900,7,0,RUB,Will,8,vk-ads,cpc,campaign_3
anatomy1913@example.org,2023-06-10,2023-06-23,product_1,in progress,9990,3,0,RUB,Will,5,yandex-direct,cpc,campaign_1
rapids2099@gmail.com,2023-07-29,2023-07-29,product_2,cancelled,18990,7,0,RUB,John,1,vk-ads,cpc,campaign_3
projectors1903@yahoo.com,2023-01-19,2023-02-01,product_3,completed,49900,3,49794,RUB,Anny,6,facebook-ads,cpc,campaign_1
appliance1877@yahoo.com,2023-07-26,2023-08-07,product_2,cancelled,18990,7,0,RUB,John,9,facebook-ads,cpc,campaign_1
carolina1933@duck.com,2023-01-27,2023-02-08,product_2,in progress,18990,3,0,RUB,Will,6,facebook-ads,cpc,campaign_1
cir2014@example.org,2023-05-06,2023-05-07,product_1,cancelled,9990,3,0,RUB,John,6,vk-ads,cpc,campaign_2
headlines1838@example.com,2023-03-06,2023-03-16,product_1,cancelled,9990,7,0,RUB,Will,3,vk-ads,cpc,campaign_1
editing2050@outlook.com,2023-11-26,2023-12-09,product_2,cancelled,18990,7,0,RUB,Anny,5,facebook-ads,cpc,campaign_1
relations2055@outlook.com,2023-04-28,2023-05-11,product_4,cancelled,89900,7,0,RUB,Anny,8,vk-ads,cpc,campaign_1
prayers2069@outlook.com,2023-10-11,2023-10-24,product_3,in progress,49900,7,0,RUB,Anny,8,yandex-direct,cpc,campaign_3
logistics1994@yandex.com,2023-08-05,2023-08-05,product_2,completed,18990,5,18876,RUB,John,4,vk-ads,cpc,campaign_3
voters1805@yandex.com,2023-02-28,2023-03-13,product_4,in progress,89900,3,0,RUB,Anny,2,facebook-ads,cpc,campaign_1
pepper1807@yandex.com,2023-02-01,2023-02-04,product_1,completed,9990,5,9874,RUB,John,10,vk-ads,cpc,campaign_1
yemen1908@gmail.com,2023-05-13,2023-05-23,product_3,cancelled,49900,7,0,RUB,Will,3,yandex-direct,cpc,campaign_3
gazette2011@yandex.com,2023-08-07,2023-08-12,product_4,completed,89900,5,89782,RUB,Katy,9,vk-ads,cpc,campaign_1
stage2081@example.com,2023-08-08,2023-08-20,product_2,cancelled,18990,5,0,RUB,Anny,4,vk-ads,cpc,campaign_2
replication1879@yahoo.com,2023-03-14,2023-03-17,product_1,cancelled,9990,5,0,RUB,Katy,3,vk-ads,cpc,campaign_3
configured1851@outlook.com,2023-07-31,2023-08-03,product_1,in progress,9990,3,0,RUB,Will,1,yandex-direct,cpc,campaign_1
tight2060@yandex.com,2023-05-22,2023-05-26,product_3,completed,49900,7,49778,RUB,John,1,facebook-ads,cpc,campaign_1
targeted1841@yandex.com,2023-07-29,2023-08-07,product_1,cancelled,9990,3,0,RUB,Katy,2,vk-ads,cpc,campaign_2
section1887@example.org,2023-12-08,2023-12-11,product_1,cancelled,9990,3,0,RUB,Anny,2,facebook-ads,cpc,campaign_2
hilton2081@duck.com,2023-01-05,2023-01-07,product_2,in progress,18990,7,0,RUB,Katy,4,facebook-ads,cpc,campaign_3
bosnia2033@example.com,2023-03-27,2023-04-04,product_3,cancelled,49900,3,0,RUB,Will,8,yandex-direct,cpc,campaign_3
balanced1975@live.com,2023-11-04,2023-11-15,product_4,cancelled,89900,5,0,RUB,Katy,10,facebook-ads,cpc,campaign_3
moral1888@example.com,2023-08-16,2023-08-20,product_1,completed,9990,3,9862,RUB,Will,5,facebook-ads,cpc,campaign_2
feeling2047@yahoo.com,2023-05-04,2023-05-14,product_3,completed,49900,5,49771,RUB,Will,3,vk-ads,cpc,campaign_2
hospitals1872@gmail.com,2023-02-11,2023-02-16,product_2,cancelled,18990,7,0,RUB,John,6,vk-ads,cpc,campaign_1
satisfied2092@protonmail.com,2023-11-14,2023-11-23,product_1,cancelled,9990,7,0,RUB,Anny,4,yandex-direct,cpc,campaign_1
accompanying2047@yahoo.com,2023-05-23,2023-05-28,product_2,in progress,18990,3,0,RUB,Will,7,yandex-direct,cpc,campaign_3
opening1814@example.org,2023-04-04,2023-04-10,product_3,cancelled,49900,3,0,RUB,Katy,6,facebook-ads,cpc,campaign_1
declare1961@yandex.com,2023-10-10,2023-10-17,product_2,in progress,18990,5,0,RUB,John,7,vk-ads,cpc,campaign_1
core2012@duck.com,2023-12-18,2023-12-23,product_1,in progress,9990,7,0,RUB,Anny,6,yandex-direct,cpc,campaign_2
annotated1823@live.com,2023-02-22,2023-03-04,product_3,in progress,49900,5,0,RUB,Katy,6,facebook-ads,cpc,campaign_2
tourism1813@example.org,2023-10-16,2023-10-24,product_3,in progress,49900,3,0,RUB,Anny,8,facebook-ads,cpc,campaign_3
academy1938@duck.com,2023-08-13,2023-08-16,product_3,cancelled,49900,7,0,RUB,Katy,8,vk-ads,cpc,campaign_3
monday2091@protonmail.com,2023-07-17,2023-07-20,product_2,cancelled,18990,7,0,RUB,Will,4,vk-ads,cpc,campaign_2
experiences1818@outlook.com,2023-04-06,2023-04-12,product_4,in progress,89900,3,0,RUB,Katy,4,yandex-direct,cpc,campaign_2
americans1857@gmail.com,2023-09-09,2023-09-22,product_2,in progress,18990,7,0,RUB,Will,4,vk-ads,cpc,campaign_3
katrina1805@example.com,2023-09-22,2023-10-03,product_2,in progress,18990,5,0,RUB,Anny,6,vk-ads,cpc,campaign_3
henderson2020@gmail.com,2023-05-22,2023-06-04,product_3,in progress,49900,5,0,RUB,John,8,vk-ads,cpc,campaign_1
democracy1973@yandex.com,2023-05-25,2023-05-31,product_4,completed,89900,7,89756,RUB,Anny,3,facebook-ads,cpc,campaign_3
competent1881@example.org,2023-08-20,2023-08-26,product_3,cancelled,49900,5,0,RUB,John,3,vk-ads,cpc,campaign_3
photographic2065@duck.com,2023-12-07,2023-12-17,product_1,completed,9990,5,9844,RUB,Anny,2,vk-ads,cpc,campaign_1
steam2073@live.com,2023-03-20,2023-04-01,product_4,cancelled,89900,5,0,RUB,Anny,2,vk-ads,cpc,campaign_1
bookings1954@yandex.com,2023-01-18,2023-01-29,product_3,in progress,49900,3,0,RUB,John,4,facebook-ads,cpc,campaign_2
brief1861@outlook.com,2023-02-19,2023-03-01,product_2,in progress,18990,3,0,RUB,John,7,facebook-ads,cpc,campaign_3
waters2080@gmail.com,2023-04-07,2023-04-11,product_3,completed,49900,5,49750,RUB,Anny,10,facebook-ads,cpc,campaign_2
disc2017@outlook.com,2023-07-11,2023-07-16,product_2,cancelled,18990,7,0,RUB,Anny,10,vk-ads,cpc,campaign_1
thailand1922@example.com,2023-09-28,2023-09-30,product_1,in progress,9990,7,0,RUB,Katy,1,vk-ads,cpc,campaign_1
prefix1819@live.com,2023-12-06,2023-12-19,product_4,in progress,89900,7,0,RUB,Will,2,yandex-direct,cpc,campaign_1
respect1872@outlook.com,2023-03-13,2023-03-17,product_4,cancelled,89900,5,0,RUB,Anny,8,vk-ads,cpc,campaign_1
trends1996@live.com,2023-11-09,2023-11-15,product_1,completed,9990,3,9835,RUB,Katy,4,vk-ads,cpc,campaign_2
tomorrow1857@example.org,2023-10-22,2023-11-05,product_3,in progress,49900,7,0,RUB,John,1,facebook-ads,cpc,campaign_1
product1904@outlook.com,2023-10-17,2023-10-22,product_3,in progress,49900,5,0,RUB,Will,2,facebook-ads,cpc,campaign_1
humanity2006@live.com,2023-04-26,2023-04-28,product_4,completed,89900,3,89742,RUB,Anny,4,facebook-ads,cpc,campaign_3
flour1950@protonmail.com,2023-06-07,2023-06-08,product_2,completed,18990,7,18831,RUB,Anny,7,facebook-ads,cpc,campaign_2
labor1851@example.org,2023-07-19,2023-07-31,product_4,completed,89900,3,89740,RUB,Katy,8,vk-ads,cpc,campaign_3
stone1837@gmail.com,2023-09-14,2023-09-21,product_4,in progress,89900,7,0,RUB,Will,8,facebook-ads,cpc,campaign_3
profile2095@gmail.com,2023-01-01,2023-01-11,product_4,in progress,89900,7,0,RUB,Will,1,vk-ads,cpc,campaign_3
brutal1875@protonmail.com,2023-05-11,2023-05-12,product_2,cancelled,18990,7,0,RUB,Katy,8,vk-ads,cpc,campaign_1
collectibles1885@example.com,2023-03-30,2023-04-07,product_4,in progress,89900,5,0,RUB,Will,10,yandex-direct,cpc,campaign_1
santa2007@outlook.com,2023-02-07,2023-02-18,product_2,in progress,18990,5,0,RUB,Will,4,vk-ads,cpc,campaign_2
banking1807@example.com,2023-01-06,2023-01-15,product_1,in progress,9990,7,0,RUB,John,4,facebook-ads,cpc,campaign_1
cabinet2063@yandex.com,2023-03-11,2023-03-13,product_1,completed,9990,7,9823,RUB,Will,4,vk-ads,cpc,campaign_1
equality1885@example.org,2023-06-25,2023-07-03,product_1,in progress,9990,7,0,RUB,Katy,1,yandex-direct,cpc,campaign_1
minutes1856@yandex.com,2023-02-05,2023-02-11,product_4,cancelled,89900,3,0,RUB,John,6,vk-ads,cpc,campaign_1
fighting1836@gmail.com,2023-02-06,2023-02-10,product_2,completed,18990,3,18820,RUB,John,3,vk-ads,cpc,campaign_1
incidence1885@example.com,2023-11-29,2023-12-12,product_3,cancelled,49900,3,0,RUB,Katy,4,vk-ads,cpc,campaign_3
opportunity1911@protonmail.com,2023-01-11,2023-01-12,product_4,in progress,89900,3,0,RUB,John,10,vk-ads,cpc,campaign_2
vcr1876@example.org,2023-12-28,2024-01-10,product_3,cancelled,49900,5,0,RUB,Katy,2,facebook-ads,cpc,campaign_2
hereby2083@gmail.com,2023-09-18,2023-09-21,product_3,cancelled,49900,7,0,RUB,Anny,9,yandex-direct,cpc,campaign_3
amateur2084@example.com,2023-01-20,2023-01-30,product_1,cancelled,9990,3,0,RUB,Will,5,facebook-ads,cpc,campaign_1
accompanying2047@yahoo.com,2023-03-31,2023-04-07,product_2,in progress,18990,7,0,RUB,Katy,10,yandex-direct,cpc,campaign_3
consistency2017@gmail.com,2023-12-17,2023-12-27,product_2,cancelled,18990,7,0,RUB,John,10,facebook-ads,cpc,campaign_2
reply2013@gmail.com,2023-06-16,2023-06-24,product_4,completed,89900,5,89722,RUB,Will,4,yandex-direct,cpc,campaign_3
yemen1908@gmail.com,2023-11-11,2023-11-22,product_4,in progress,89900,5,0,RUB,Anny,10,yandex-direct,cpc,campaign_2
trouble1950@yandex.com,2023-11-28,2023-11-29,product_1,in progress,9990,5,0,RUB,John,3,facebook-ads,cpc,campaign_2
would1918@yahoo.com,2023-07-09,2023-07-19,product_4,in progress,89900,7,0,RUB,Will,6,facebook-ads,cpc,campaign_3
consultant1871@yahoo.com,2023-08-06,2023-08-08,product_3,cancelled,49900,7,0,RUB,Anny,10,facebook-ads,cpc,campaign_2
twin2031@duck.com,2023-06-15,2023-06-20,product_1,completed,9990,7,9807,RUB,Katy,5,facebook-ads,cpc,campaign_3
trivia1984@protonmail.com,2023-05-18,2023-05-19,product_4,cancelled,89900,7,0,RUB,Will,2,facebook-ads,cpc,campaign_3
movies1810@protonmail.com,2023-02-02,2023-02-16,product_1,in progress,9990,5,0,RUB,Will,10,facebook-ads,cpc,campaign_1
mile1980@outlook.com,2023-03-16,2023-03-30,product_3,cancelled,49900,5,0,RUB,Anny,10,vk-ads,cpc,campaign_1
became2058@example.com,2023-12-06,2023-12-11,product_2,cancelled,18990,7,0,RUB,Katy,9,vk-ads,cpc,campaign_1
rolls1900@yandex.com,2023-08-26,2023-09-02,product_2,in progress,18990,5,0,RUB,Katy,8,yandex-direct,cpc,campaign_1
hawaiian1975@duck.com,2023-09-02,2023-09-13,product_2,cancelled,18990,5,0,RUB,Katy,6,facebook-ads,cpc,campaign_1
incidence1885@example.com,2023-11-13,2023-11-19,product_4,in progress,89900,7,0,RUB,Anny,9,facebook-ads,cpc,campaign_2
generator2034@yandex.com,2023-11-05,2023-11-16,product_3,in progress,49900,5,0,RUB,Will,3,vk-ads,cpc,campaign_3
savage1925@duck.com,2023-06-23,2023-06-24,product_4,cancelled,89900,5,0,RUB,Anny,7,vk-ads,cpc,campaign_1
survival1840@live.com,2023-12-06,2023-12-19,product_3,cancelled,49900,7,0,RUB,Anny,5,facebook-ads,cpc,campaign_3
instructional2034@example.org,2023-12-09,2023-12-18,product_4,in progress,89900,3,0,RUB,Katy,2,vk-ads,cpc,campaign_1
stopped1857@yandex.com,2023-09-22,2023-09-23,product_1,cancelled,9990,5,0,RUB,Katy,8,vk-ads,cpc,campaign_3
unemployment1856@yahoo.com,2023-08-13,2023-08-26,product_2,in progress,18990,7,0,RUB,Anny,5,vk-ads,cpc,campaign_1
therefore1994@duck.com,2023-12-09,2023-12-13,product_3,completed,49900,5,49703,RUB,John,3,facebook-ads,cpc,campaign_2
expertise2081@gmail.com,2023-07-15,2023-07-15,product_1,in progress,9990,3,0,RUB,Katy,9,vk-ads,cpc,campaign_2
scholars1914@live.com,2023-09-08,2023-09-19,product_1,cancelled,9990,5,0,RUB,Will,9,yandex-direct,cpc,campaign_1
tuner1907@example.org,2023-01-27,2023-02-06,product_3,cancelled,49900,5,0,RUB,Will,4,yandex-direct,cpc,campaign_2
wife1801@example.com,2023-04-16,2023-04-25,product_4,completed,89900,5,89699,RUB,Anny,4,yandex-direct,cpc,campaign_2
digest1978@live.com,2023-05-11,2023-05-18,product_4,cancelled,89900,5,0,RUB,John,8,yandex-direct,cpc,campaign_3
adventure1901@duck.com,2023-03-19,2023-03-22,product_4,in progress,89900,5,0,RUB,John,8,yandex-direct,cpc,campaign_2
fossil1967@example.com,2023-08-31,2023-09-07,product_4,cancelled,89900,7,0,RUB,Will,3,vk-ads,cpc,campaign_2
fisher1881@yahoo.com,2023-11-19,2023-11-19,product_3,in progress,49900,3,0,RUB,John,2,vk-ads,cpc,campaign_3
including1829@gmail.com,2023-10-11,2023-10-20,product_4,in progress,89900,5,0,RUB,Anny,6,vk-ads,cpc,campaign_1
jews1987@example.org,2023-08-07,2023-08-13,product_2,in progress,18990,3,0,RUB,Will,9,facebook-ads,cpc,campaign_3
truck1850@live.com,2023-12-01,2023-12-13,product_3,completed,49900,7,49692,RUB,John,8,facebook-ads,cpc,campaign_2
merchandise2046@outlook.com,2023-04-18,2023-04-28,product_2,completed,18990,3,18781,RUB,Will,3,vk-ads,cpc,campaign_3
bases1869@protonmail.com,2023-11-04,2023-11-05,product_3,cancelled,49900,7,0,RUB,Will,1,yandex-direct,cpc,campaign_3
